en,fr
Visible Light that can be perceived by the human eye.,Zone Visible Lumière pouvant être perçue par l’œil humain.
"It includes all the colours of the rainbow, from violet to red.","Elle comprend toutes les couleurs de l’arc-en-ciel, du violet au rouge."
The sun Visible,Le soleil vu dans la zone visible
Infrared Invisible light that lies just beyond the colour red in the electromagnetic spectrum.,"Infrarouge Lumière invisible se trouvant, dans le spectre électromagnétique, en deçà de la couleur rouge."
It is often associated with heat because most objects at ambient temperature will emit infrared light when heated.,"Elle est souvent associée à la chaleur car, à la température ambiante, la plupart des objets émettent de la lumière dans l’infrarouge lorsqu’ils sont réchauffés."
The sun under Infrared,Le soleil vu sous les rayons infrarouges
Microwave (1 mm–1 cm) Relatively non-energetic invisible light.,Micro-onde (1 mm -1 cm) Lumière invisible peu énergétique.
It is used for a wide variety of technological applications.,Elle est utilisée dans une foule de domaines technologiques.
"In microwave ovens, for example, it agitates water molecules, creating heat and thus warming the food.","Dans les fours micro-ondes, par exemple, elle sert à agiter les molécules d’eau ce qui crée de la chaleur et réchauffe les aliments."
Radio (1 cm +) Relatively non-energetic invisible light.,Fréquences Radio (1 cm +) Lumière invisible très peu énergétique.
Radio waves are mainly used in the field of communications because they can travel easily and are not absorbed by the atmosphere.,"Comme elle n’est pas absorbée par l’atmosphère et qu’elle voyage facilement, on l’utilise principalement dans le domaine des communications."
The sun under Radio waves,Le soleil vu dans la zone des fréquences radio
"Radar (1 cm–10 cm) Invisible light used to detect objects, like planes, boats or even rain.","Radar (1 cm -10 cm) Lumière invisible utilisée pour détecter des objets comme des avions, des bateaux ou même la pluie."
TV (10 cm–1 m) Invisible light that carries television signals.,TV (10 cm -1 m) Lumière invisible transportant les signaux de télévision.
FM (1 m–10 m) Invisible light that carries FM radio signals.,FM (1 m - 10 m) Lumière invisible transportant les signaux de radio FM.
AM (100 m -1 km) Invisible light that carries AM radio signals.,AM (100 m -1 km) Lumière invisible transportant les signaux de radio AM.
"Astronomers When matter produces light All material, when hot, will emit light.","Astronomes Quand la matière produit de la lumière Tout matériau, lorsqu'il est chaud, a tendance à émettre de la lumière."
"Everyday examples abound: the stove element in the kitchen, the metal filament in a lightbulb, and even the Sun.","On peut facilement s'en rendre compte de nos jours avec l'élément d'une cuisinière, le filament de métal d'une ampoule électrique ou le Soleil, par exemple."
"By the end of the 1800’s, scientists were observing this phenomenon in their laboratories but could not explain it.","À la fin des années 1800, les scientifiques observent également le phénomène en chauffant des substances dans leurs laboratoires, mais ignorent comment l'expliquer."
"Despite this lack of understanding, they nonetheless knew how to separate the light emitted by a gas into a spectrum that was diagnostic of the chemical elements contained in the gas.",Ils savent néanmoins décomposer la lumière émise par un gaz en un spectre dont les raies sont caractéristiques des éléments chimiques qu'il contient.
"In 1859, the German physicist Gustav Robert Kirchhoff called this type of spectrum an ""emission spectrum"".",Plusieurs chercheurs vont tenter d'expliquer comment de la matière peut générer un spectre d'émission mais sans succès.
Many researchers attempted to explain how matter could generate an emission spectrum but without success.,"C'est en 1900, que le physicien allemand Max Planck va fournir une partie de la réponse."
It was only in 1900 that the German physicist Max Planck would provide part of the answer.,"Planck constate d'abord qu'en utilisant la physique de l'époque, il est impossible de venir à bout du problème."
Planck noted that it was impossible to solve the problem using existing principles of physics and proceeded to develop a revolutionary theory that marked nothing less than the beginning of modern physics.,Il élabore alors une théorie révolutionnaire qui va marquer rien de moins que le début de la physique moderne et la fin de la physique qui l'a jusqu'alors précédée.
"In his theory, Planck maintained that light could only be emitted as small packets of energy that he named ""quanta"" (later known as ""photons"").","Dans sa théorie, Planck affirme que la lumière ne peut être émise que par petits paquets d'énergie qu'il nomme « quanta » et qu'on rebaptisera un peu plus tard « photons »."
This proposal ran contrary to all contemporary knowledge about light at that time.,Une telle proposition est contraire à tout ce que l'on sait de la lumière à l'époque.
"In fact, light was considered to be a continuous form of energy that propagated as an electromagnetic wave and not – as Planck proposed – as a form of discontinous energy in the form of particles, like photons.","En effet, la lumière est alors considérée comme une forme d'énergie continue qui se propage sous l'apparence d'une onde électromagnétique et non comme une forme d'énergie discontinue, tel que le suppose l'existence des photons qui sont des particules."
The debate finally came to a head – and to a resolution – when the German physicist Albert Einstein entered the scene in 1905.,"Entre alors en scène le physicien allemand Albert Einstein, en 1905."
"Einstein not only supported Planck’s idea, he went one step further: he proposed that light behaved as a particle (a photon) but also retained its wave character and must therefore be considered as both a particle and a wave.","Non seulement donne-t-il raison à Planck, mais il va plus loin : il propose qu'en plus de se comporter à l'occasion comme une particule (un photon), la lumière garde un caractère ondulatoire et qu'il faut véritablement la considérer à la fois comme une particule et comme une onde."
